#project_accession: PXD004452
#project_title: HeLa proteome of 12,250 protein-coding genes
#project_description: We developed an optimized multi-shot proteomics workflow based on high-resolution offline high pH reversed-phase peptide separation of high peptide loads collecting many fractions that were in turn analyzed by short online chromatographic separations and fast peptide sequencing using orbitrap tandem mass spectrometry.
#quantms_version: 1.1
#factor_value: organism part
#INFO=<ID=protein, Number=inf, Type=String, Description="Protein Accession">
#INFO=<ID=sample_accession, Number=1, Type=String, Description="Sample Accession in the SDRF">
#INFO=<ID=condition, Number=1, Type=String, Description="Value of the factor value">
#INFO=<ID=ibaq, Number=1, Type=Float, Description="Intensity based absolute quantification">
#INFO=<ID=ribaq, Number=1, Type=Float, Description="relative iBAQ">
protein	sample_accession	condition	ibaq	ribaq
Q9NZD8	PXD004452-Sample-4	prostate	1179908.745098039	3.6699062010430303
Q15700	PXD004452-Sample-4	prostate	1179321.5174418604	3.6696900036332094
O14639	PXD004452-Sample-4	prostate	1179168.3848936171	3.6696336076989047
P36873	PXD004452-Sample-4	prostate	1179151.7647058824	3.66962748634526
Q6ZSZ5	PXD004452-Sample-4	prostate	1178772.3392857143	3.669487717327745
P49746	PXD004452-Sample-4	prostate	1178323.1666666665	3.6693221973547594
Q99547	PXD004452-Sample-4	prostate	1175178.7	3.668161692361071
P78324	PXD004452-Sample-4	prostate	1173906.95	3.6676914548783976
Q6WKZ4	PXD004452-Sample-4	prostate	1171372.447530864	3.666752785595432
Q92508	PXD004452-Sample-4	prostate	1171353.2001718213	3.666745649444572
Q9ULE0	PXD004452-Sample-4	prostate	1171067.6875	3.666639778993064
Q92777	PXD004452-Sample-4	prostate	1170662.5454545454	3.666489504675376
Q9NVR2	PXD004452-Sample-4	prostate	1169263.3092105263	3.665970103044869
O00408	PXD004452-Sample-4	prostate	1168749.387755102	3.665779177430045
Q13936	PXD004452-Sample-4	prostate	1168434.7352941176	3.66566224027734
Q9Y487	PXD004452-Sample-4	prostate	1168338.125	3.6656263297972353
O95466	PXD004452-Sample-4	prostate	1167797.1432748537	3.665425189576092
Q96EV2	PXD004452-Sample-4	prostate	1166563.611111111	3.664966206309842
O95278	PXD004452-Sample-4	prostate	1162772.388888889	3.6635524915476183
Q8N7B6	PXD004452-Sample-4	prostate	1162471.2175925926	3.663439989758596
Q9UBK8	PXD004452-Sample-4	prostate	1161736.2469135802	3.663165320886932
P35568	PXD004452-Sample-4	prostate	1161411.3173076925	3.6630438347291534
Q13636	PXD004452-Sample-4	prostate	1160521.5192307692	3.66271097892243
O15504	PXD004452-Sample-4	prostate	1158289.5588235294	3.6618749225509353
Q7Z392	PXD004452-Sample-4	prostate	1158109.744680851	3.661807496965052
Q01118	PXD004452-Sample-4	prostate	1156465.223880597	3.661190358666393
Q4KMP7	PXD004452-Sample-4	prostate	1154681.9259259258	3.6605201489698183
P04278	PXD004452-Sample-4	prostate	1154022.619047619	3.6602721022047735
Q66GS9	PXD004452-Sample-4	prostate	1152840.530637255	3.659827017702257
O94876	PXD004452-Sample-4	prostate	1152284.3072916667	3.659617428416325
Q9Y421	PXD004452-Sample-4	prostate	1151941.8666666667	3.659488343800766
Q96E17	PXD004452-Sample-4	prostate	1150511.9038461538	3.658948897536893
Q86WU2	PXD004452-Sample-4	prostate	1149691.5396825396	3.658639116551635
Q9P2A4	PXD004452-Sample-4	prostate	1147387.03125	3.657767717859236
Q9UMD9	PXD004452-Sample-4	prostate	1147056.8867924528	3.657642737757517
Q9NV06	PXD004452-Sample-4	prostate	1146698.2430555555	3.657506928145456
Q6AZZ1	PXD004452-Sample-4	prostate	1145970.2173913044	3.657231111955937
O15213	PXD004452-Sample-4	prostate	1144482.5	3.6566669374242986
Q8NEF9	PXD004452-Sample-4	prostate	1143694.2430555555	3.656367716084972
Q8WXG6	PXD004452-Sample-4	prostate	1143689.4797297297	3.6563659073057098
Q9P1Y5	PXD004452-Sample-4	prostate	1143260.82748538	3.656203104199784
Q3ZCW2	PXD004452-Sample-4	prostate	1143232.6	3.6561923811939865
Q8IXK0	PXD004452-Sample-4	prostate	1143011.847826087	3.6561085131269584
P28300	PXD004452-Sample-4	prostate	1142405.125	3.655877923799289
P48723	PXD004452-Sample-4	prostate	1140976.3369565215	3.655334418603668
Q9C0C4	PXD004452-Sample-4	prostate	1140729.542635659	3.65524047011268
Q08722	PXD004452-Sample-4	prostate	1140085.925	3.654995365149996
Q8TCG2	PXD004452-Sample-4	prostate	1137616.4032258063	3.65405362655103
Q8N6R0	PXD004452-Sample-4	prostate	1136135.0747863248	3.6534877486489
Q9UI30	PXD004452-Sample-4	prostate	1135822.0476190476	3.6533680756401496
Q8TEA7	PXD004452-Sample-4	prostate	1135030.299145299	3.6530652360410647
Q9Y3A2	PXD004452-Sample-4	prostate	1134672.606060606	3.652928351047151
Q8NDA8	PXD004452-Sample-4	prostate	1131858.9705882352	3.6518500982665456
Q92619	PXD004452-Sample-4	prostate	1131653.863125	3.651771391366017
Q8TDD1	PXD004452-Sample-4	prostate	1131290.4402173914	3.651631898260071
Q9BXR6	PXD004452-Sample-4	prostate	1131164.891304348	3.6515836982364593
Q6PCB6	PXD004452-Sample-4	prostate	1130608.59375	3.651370063259643
P32321	PXD004452-Sample-4	prostate	1130075.0	3.6511650484347937
Q69YN4	PXD004452-Sample-4	prostate	1128285.2552083333	3.650476693733221
Q9Y2Z2	PXD004452-Sample-4	prostate	1125177.3717948718	3.649278770629051
P53801	PXD004452-Sample-4	prostate	1124676.3333333333	3.6490853373918863
Q86VB7	PXD004452-Sample-4	prostate	1121889.0506535948	3.6480076904940457
O75420	PXD004452-Sample-4	prostate	1121753.0126811594	3.647955025640061
Q9HCK8	PXD004452-Sample-4	prostate	1120443.406542056	3.647447706317384
Q9HBK9	PXD004452-Sample-4	prostate	1119406.717948718	3.647045689983553
Q8IYQ7	PXD004452-Sample-4	prostate	1118622.5694444445	3.646741358503843
Q9BQ69	PXD004452-Sample-4	prostate	1116381.267857143	3.6458703217550967
Q00534	PXD004452-Sample-4	prostate	1114605.5263157894	3.645178973050059
O94842	PXD004452-Sample-4	prostate	1114592.7	3.6451739753803993
Q6PIJ6	PXD004452-Sample-4	prostate	1114362.6785714286	3.6450843396358144
Q9UPZ3	PXD004452-Sample-4	prostate	1113378.3448275863	3.644700551092504
Q8N5Z0	PXD004452-Sample-4	prostate	1112199.649122807	3.64424053478242
Q8IYB5	PXD004452-Sample-4	prostate	1110173.5833333333	3.643448670100767
O75167	PXD004452-Sample-4	prostate	1109507.9	3.64318817992756
P22792	PXD004452-Sample-4	prostate	1109076.0643939392	3.643019113688752
A4D126	PXD004452-Sample-4	prostate	1108003.2291666667	3.6425988071558137
Q7Z6M1	PXD004452-Sample-4	prostate	1107943.2666666668	3.642575303535192
P52790	PXD004452-Sample-4	prostate	1107627.5	3.642451510854865
Q53HC5	PXD004452-Sample-4	prostate	1105955.0714285714	3.64179526550172
Q5TC84	PXD004452-Sample-4	prostate	1104757.5	3.641324739644393
Q9NPI1	PXD004452-Sample-4	prostate	1103936.198924731	3.641001755482683
Q5TD97	PXD004452-Sample-4	prostate	1103511.1904761903	3.640834522662431
Q9Y2P4	PXD004452-Sample-4	prostate	1103423.0	3.640799813301951
Q8IX04	PXD004452-Sample-4	prostate	1100831.6875	3.639778703314561
O95365	PXD004452-Sample-4	prostate	1098545.5882352942	3.638875865348326
Q8N568	PXD004452-Sample-4	prostate	1097774.9234234234	3.638571086981824
Q8IXH7	PXD004452-Sample-4	prostate	1097727.875	3.638552473595685
Q96HW7	PXD004452-Sample-4	prostate	1095349.2672413792	3.637610403105461
Q9P1Z2	PXD004452-Sample-4	prostate	1093917.7272727273	3.6370424413180897
Q08289	PXD004452-Sample-4	prostate	1092538.8	3.636494650335357
Q9ULU4	PXD004452-Sample-4	prostate	1091925.9838709678	3.636250981797226
Q70Z53	PXD004452-Sample-4	prostate	1091276.1764705882	3.635992455324741
Q5ST30	PXD004452-Sample-4	prostate	1090315.4347826086	3.635609941165404
Q8NAP3	PXD004452-Sample-4	prostate	1089760.6147540985	3.63538888898506
P78562	PXD004452-Sample-4	prostate	1089066.68699187	3.635112254845288
Q86XE5	PXD004452-Sample-4	prostate	1088991.1	3.635082111463709
O95551	PXD004452-Sample-4	prostate	1088865.6666666667	3.6350320852127576
Q9UBG0	PXD004452-Sample-4	prostate	1087854.3363636364	3.634628528300541
O95405	PXD004452-Sample-4	prostate	1085086.7641509434	3.633522247058142
Q9UKA4	PXD004452-Sample-4	prostate	1085071.1805555555	3.633516009844393
Q14999	PXD004452-Sample-4	prostate	1084883.677489177	3.633440956165771
Q5TC63	PXD004452-Sample-4	prostate	1084397.9411764706	3.63324646541641
Q9Y6P5	PXD004452-Sample-4	prostate	1084365.6346153845	3.63323352665133
Q5W0Z9	PXD004452-Sample-4	prostate	1082519.2647058824	3.6324934149291375
Q9UHG0	PXD004452-Sample-4	prostate	1081740.1136363635	3.6321807157877455
Q9UD71	PXD004452-Sample-4	prostate	1081043.425	3.631900920759313
Q53QZ3	PXD004452-Sample-4	prostate	1080404.1153846155	3.631644010849544
Q96PU4	PXD004452-Sample-4	prostate	1080131.7960526317	3.631534531730779
Q5VWJ9	PXD004452-Sample-4	prostate	1078933.5217391304	3.631052467597467
Q8NFI3	PXD004452-Sample-4	prostate	1077361.780487805	3.6304193458978418
Q9UJT9	PXD004452-Sample-4	prostate	1073581.9791666667	3.62889299399877
Q14202	PXD004452-Sample-4	prostate	1072320.5550314465	3.628382411998297
Q5VWQ8	PXD004452-Sample-4	prostate	1071783.5410256411	3.6281648645156617
Q9H6S0	PXD004452-Sample-4	prostate	1071647.2366666666	3.628109629486233
P53384	PXD004452-Sample-4	prostate	1071373.8888888888	3.62799883876116
Q8N371	PXD004452-Sample-4	prostate	1070859.7826086956	3.627790389488929
Q53GS7	PXD004452-Sample-4	prostate	1070075.8548387096	3.627472345813093
Q9BRS8	PXD004452-Sample-4	prostate	1068273.7586206896	3.6267403414451422
Q9NXF1	PXD004452-Sample-4	prostate	1067446.7045454546	3.626403981846347
Q8TEQ0	PXD004452-Sample-4	prostate	1065434.2276422766	3.6255844256674807
P04920	PXD004452-Sample-4	prostate	1065194.0833333333	3.62548652651901
Q16760	PXD004452-Sample-4	prostate	1065122.2916666667	3.62545725506895
O94953	PXD004452-Sample-4	prostate	1064861.4204545454	3.625350874040932
P42336	PXD004452-Sample-4	prostate	1062327.5625	3.624316230615381
Q8IWE5	PXD004452-Sample-4	prostate	1060957.9166666665	3.6237559388261538
Q9BSF4	PXD004452-Sample-4	prostate	1060299.0	3.623486132864111
Q8N442	PXD004452-Sample-4	prostate	1057244.9264705882	3.622233390775268
Q9P2J3	PXD004452-Sample-4	prostate	1056421.048611111	3.6218948267538265
Q9HCM4	PXD004452-Sample-4	prostate	1056022.6896551724	3.621731030582314
Q8NEZ3	PXD004452-Sample-4	prostate	1053752.6006493506	3.620796440520844
P29323	PXD004452-Sample-4	prostate	1052136.2833333332	3.620129778728259
Q9P2E7	PXD004452-Sample-4	prostate	1050092.0263157894	3.6192851418084
O14681	PXD004452-Sample-4	prostate	1050058.5	3.619271275855685
Q15274	PXD004452-Sample-4	prostate	1048036.0227272728	3.6184339913750607
Q9H0W5	PXD004452-Sample-4	prostate	1047886.3284313726	3.618371955291752
Q03111	PXD004452-Sample-4	prostate	1047604.25	3.61825503268832
Q9P2D1	PXD004452-Sample-4	prostate	1046995.7751937984	3.618002710283121
Q86Y37	PXD004452-Sample-4	prostate	1046871.7647058824	3.617951267610997
Q9NWZ5	PXD004452-Sample-4	prostate	1046769.5	3.617908841051832
P15260	PXD004452-Sample-4	prostate	1045748.65625	3.6174850962529073
O15013	PXD004452-Sample-4	prostate	1043444.4134615384	3.616527099265188
Q6PJG2	PXD004452-Sample-4	prostate	1043015.375	3.6163484914242634
O60499	PXD004452-Sample-4	prostate	1042973.4583333334	3.616331037661573
Q9Y3L5	PXD004452-Sample-4	prostate	1042463.5	3.616118638918282
P30414	PXD004452-Sample-4	prostate	1041641.6666666666	3.6157761248207017
P54764	PXD004452-Sample-4	prostate	1041380.8777777776	3.6156673797893246
Q8IZD4	PXD004452-Sample-4	prostate	1039953.3928571428	3.615071657199268
Q86Y07	PXD004452-Sample-4	prostate	1039927.7	3.6150609274838814
Q9UHL9	PXD004452-Sample-4	prostate	1036919.22	3.6138027055473207
Q8TEY5	PXD004452-Sample-4	prostate	1036449.6904761904	3.6136060072330594
A2RTX5	PXD004452-Sample-4	prostate	1033751.4871794872	3.612473928400343
Q96FZ2	PXD004452-Sample-4	prostate	1033223.1704545454	3.612251917895774
Q5GJ75	PXD004452-Sample-4	prostate	1030658.484375	3.6111725637740166
Q92729	PXD004452-Sample-4	prostate	1029044.686440678	3.610492015536648
Q8N5I4	PXD004452-Sample-4	prostate	1028610.8703703705	3.610308890690837
Q9UPY6	PXD004452-Sample-4	prostate	1028428.6875	3.61023196361843
Q8IXS8	PXD004452-Sample-4	prostate	1028264.0108695652	3.610162416862996
O60870	PXD004452-Sample-4	prostate	1027465.1041666666	3.609824861892787
O95376	PXD004452-Sample-4	prostate	1027085.62	3.609664429853326
Q15345	PXD004452-Sample-4	prostate	1026412.9838709678	3.609379918172563
Q13315	PXD004452-Sample-4	prostate	1025982.6449275364	3.609197795555855
P22692	PXD004452-Sample-4	prostate	1024276.7666666666	3.608475102922657
Q9ULH7	PXD004452-Sample-4	prostate	1024201.1532258064	3.608443041556684
Q8IV63	PXD004452-Sample-4	prostate	1024153.9583333334	3.608423028931663
O14827	PXD004452-Sample-4	prostate	1022967.7881355932	3.6079197396377873
Q8WVZ9	PXD004452-Sample-4	prostate	1022830.7954545454	3.607861576369901
Q6ZNW5	PXD004452-Sample-4	prostate	1021809.8088235294	3.607427848412162
Q8N126	PXD004452-Sample-4	prostate	1020563.411111111	3.606897775151628
Q9NW61	PXD004452-Sample-4	prostate	1019743.8148148148	3.606548860867061
Q6NSJ2	PXD004452-Sample-4	prostate	1019120.183908046	3.6062831840292047
Q9BTC0	PXD004452-Sample-4	prostate	1017757.3719696972	3.605702037861331
Q9NZ56	PXD004452-Sample-4	prostate	1016039.6326530612	3.604968429853989
O60427	PXD004452-Sample-4	prostate	1015657.1428571428	3.6048049081988713
Q17R89	PXD004452-Sample-4	prostate	1013157.5	3.6037347447389294
Q9Y6D6	PXD004452-Sample-4	prostate	1011881.7615248228	3.603187549171966
O15118	PXD004452-Sample-4	prostate	1009780.1511627908	3.602284610746514
Q9UIS9	PXD004452-Sample-4	prostate	1009484.1666666666	3.602157292660237
Q9ULH0	PXD004452-Sample-4	prostate	1008705.2197802198	3.6018220492449764
Q99986	PXD004452-Sample-4	prostate	1008361.144736842	3.601673883674644
Q8IWF6	PXD004452-Sample-4	prostate	1006899.643678161	3.6010439682215125
Q8IUR0	PXD004452-Sample-4	prostate	1003128.9545454546	3.599414547221504
Q9BSY4	PXD004452-Sample-4	prostate	1002747.9285714284	3.5992495545628174
P51606	PXD004452-Sample-4	prostate	1002576.3157894736	3.599175221960876
Q96PQ0	PXD004452-Sample-4	prostate	1001838.9545454546	3.598855695425001
P53609	PXD004452-Sample-4	prostate	1000579.5614035086	3.598309408462657
Q9H4B7	PXD004452-Sample-4	prostate	995846.3095238096	3.596250099319944
Q8TD22	PXD004452-Sample-4	prostate	995091.0512820513	3.595920601758646
Q00587	PXD004452-Sample-4	prostate	994417.105263158	3.5956263671787685
P0DOX6	PXD004452-Sample-4	prostate	994318.7931034482	3.595583428919811
O60292	PXD004452-Sample-4	prostate	993298.0777777778	3.595137376082371
O95427	PXD004452-Sample-4	prostate	993254.1724137932	3.5951181791472724
Q8N4H5	PXD004452-Sample-4	prostate	993031.1	3.5950206311060846
Q8IY37	PXD004452-Sample-4	prostate	992555.8173076924	3.5948127201325013
O75900	PXD004452-Sample-4	prostate	984278.09375	3.5911756005390343
Q9HCJ3	PXD004452-Sample-4	prostate	982811.7575757576	3.590528124444728
O14727	PXD004452-Sample-4	prostate	981951.8253968254	3.590147962854595
Q86XT4	PXD004452-Sample-4	prostate	980077.3148148148	3.589318118044397
P40199	PXD004452-Sample-4	prostate	980030.8888888888	3.5892975451766214
Q5T3I0	PXD004452-Sample-4	prostate	979074.5370370372	3.588873536994609
O95980	PXD004452-Sample-4	prostate	978222.7790697674	3.5884955527145417
Q05193	PXD004452-Sample-4	prostate	976244.0144927535	3.587616165217926
P78314	PXD004452-Sample-4	prostate	976023.0769230768	3.5875178672256203
Q6ZNE5	PXD004452-Sample-4	prostate	975836.9705882352	3.587435048834397
Q9H5Y7	PXD004452-Sample-4	prostate	975134.1428571428	3.587122143926228
Q9P2E3	PXD004452-Sample-4	prostate	972661.012944984	3.586019289503504
Q7Z7B0	PXD004452-Sample-4	prostate	971476.8076923076	3.5854902180921835
O95391	PXD004452-Sample-4	prostate	970315.4411764706	3.5849707236614794
Q9HBM0	PXD004452-Sample-4	prostate	969446.6176470588	3.58458168080121
Q9UKX5	PXD004452-Sample-4	prostate	966878.6111111112	3.5834297341082006
Q96NE9	PXD004452-Sample-4	prostate	966036.8181818182	3.583051459878847
Q9NRZ5	PXD004452-Sample-4	prostate	965828.375	3.582957741409956
Q9NVR0	PXD004452-Sample-4	prostate	963631.953125	3.581968973412626
Q96NB1	PXD004452-Sample-4	prostate	960809.5	3.580695069553906
O75691	PXD004452-Sample-4	prostate	960593.909472422	3.5805976097738217
O95361	PXD004452-Sample-4	prostate	959857.4230769232	3.580264508915892
O94822	PXD004452-Sample-4	prostate	959833.2435185184	3.5802535685607886
Q02127	PXD004452-Sample-4	prostate	957625.5434782607	3.57925350287452
Q9NVH2	PXD004452-Sample-4	prostate	955473.7875816994	3.578276558195096
Q99496	PXD004452-Sample-4	prostate	954443.5178571428	3.577808013825796
Q12789	PXD004452-Sample-4	prostate	952726.3123123122	3.5770259407433134
Q9UKT8	PXD004452-Sample-4	prostate	952309.125	3.5768357268008266
Q9UL12	PXD004452-Sample-4	prostate	949686.8829787234	3.5756382206474786
P15848	PXD004452-Sample-4	prostate	947197.9466666664	3.574498528970291
Q5T200	PXD004452-Sample-4	prostate	944567.7388059702	3.573290889456617
Q5JSP0	PXD004452-Sample-4	prostate	944297.5	3.573166620958665
Q96QD9	PXD004452-Sample-4	prostate	943741.4629629632	3.572910817102243
O43933	PXD004452-Sample-4	prostate	942827.1666666666	3.572489868867276
Q8TDM6	PXD004452-Sample-4	prostate	942523.5571428572	3.572349994688622
Q96AJ1	PXD004452-Sample-4	prostate	941004.880952381	3.57164965715306
P00742	PXD004452-Sample-4	prostate	939103.4375	3.5707712112970844
Q99643	PXD004452-Sample-4	prostate	937815.25	3.570175071661972
O60942	PXD004452-Sample-4	prostate	937637.2204301074	3.570092619814996
Q9Y2Y9	PXD004452-Sample-4	prostate	937277.0256410256	3.569925752864616
Q86UK7	PXD004452-Sample-4	prostate	935899.2083333334	3.569286860964469
O95613	PXD004452-Sample-4	prostate	934090.5	3.568446736240792
Q6ZW49	PXD004452-Sample-4	prostate	931794.6951219512	3.5673780146540395
Q86WX3	PXD004452-Sample-4	prostate	931548.8333333334	3.567263407318252
Q68DH5	PXD004452-Sample-4	prostate	930354.3478260868	3.566706172612463
Q8IWB1	PXD004452-Sample-4	prostate	930039.7861111112	3.5665593086594525
Q9NQZ2	PXD004452-Sample-4	prostate	928477.717948718	3.5658292668475804
Q96BY7	PXD004452-Sample-4	prostate	925343.6955128206	3.5643608514577565
Q96PE1	PXD004452-Sample-4	prostate	923797.2148148149	3.563634429597367
Q86X95	PXD004452-Sample-4	prostate	922848.855263158	3.5631883588932647
Q9UQC2	PXD004452-Sample-4	prostate	922550.9516129032	3.563048142218173
Q9BRS2	PXD004452-Sample-4	prostate	921610.5192307692	3.562605204182621
Q86TM6	PXD004452-Sample-4	prostate	921198.0681818182	3.5624107995994985
Q8IVH2	PXD004452-Sample-4	prostate	917171.4130434784	3.560508290967171
Q15397	PXD004452-Sample-4	prostate	916873.9696969696	3.5603674242182715
Q9NYN1	PXD004452-Sample-4	prostate	916095.0166666668	3.559998301744728
Q6ZU35	PXD004452-Sample-4	prostate	916053.1795977012	3.5599784675323747
Q9HCE6	PXD004452-Sample-4	prostate	915541.5833333334	3.5597358555257754
Q5VTE6	PXD004452-Sample-4	prostate	915078.1	3.55951594282599
Q92636	PXD004452-Sample-4	prostate	914853.8108108108	3.5594094825176823
Q9BVA0	PXD004452-Sample-4	prostate	913458.106060606	3.5587464151454995
Q9P0V3	PXD004452-Sample-4	prostate	912750.690972222	3.5584099514452188
Q9Y4D8	PXD004452-Sample-4	prostate	912125.1328571428	3.558112203571548
Q15772	PXD004452-Sample-4	prostate	911924.7804136252	3.558016798330306
Q8N8R3	PXD004452-Sample-4	prostate	911655.109375	3.5578883513721955
Q15390	PXD004452-Sample-4	prostate	910031.282051282	3.557114102372636
A6NJ78	PXD004452-Sample-4	prostate	909445.6521739132	3.556834532098149
Q9NVF7	PXD004452-Sample-4	prostate	906477.9583333334	3.555415029428638
Q8IWT0	PXD004452-Sample-4	prostate	905592.7142857144	3.5549907009061226
Q9Y303	PXD004452-Sample-4	prostate	903730.015625	3.554096487814979
P98172	PXD004452-Sample-4	prostate	903333.875	3.553906077624013
Q15834	PXD004452-Sample-4	prostate	902284.8787878788	3.5534014602270565
Q9UL63	PXD004452-Sample-4	prostate	900943.869047619	3.55275551529252
Q5VUA4	PXD004452-Sample-4	prostate	899889.8795379539	3.5522471486754936
Q9BUB7	PXD004452-Sample-4	prostate	898622.3888888889	3.551635015752579
Q9P1Y6	PXD004452-Sample-4	prostate	898427.95	3.551541035372604
Q15788	PXD004452-Sample-4	prostate	897335.6363636364	3.551012696512311
Q86UE8	PXD004452-Sample-4	prostate	896975.5972222222	3.550838409006825
Q75QN2	PXD004452-Sample-4	prostate	896568.1929824562	3.550641108648458
Q9BW62	PXD004452-Sample-4	prostate	894334.2722222222	3.5495576549359216
O95785	PXD004452-Sample-4	prostate	893964.1432432432	3.549377880716956
Q9BVC5	PXD004452-Sample-4	prostate	892345.7333333333	3.5485909325005647
Q96AP7	PXD004452-Sample-4	prostate	892057.0833333334	3.548450427114534
Q969Y2	PXD004452-Sample-4	prostate	889311.3	3.547111591749852
Q8IWZ6	PXD004452-Sample-4	prostate	886605.2272727273	3.545788068549739
Q9BW71	PXD004452-Sample-4	prostate	886471.0178571428	3.545722322467043
Q9UQ16	PXD004452-Sample-4	prostate	885944.0	3.5454640523083487
P40692	PXD004452-Sample-4	prostate	884936.3166666668	3.544969799416961
O14775	PXD004452-Sample-4	prostate	883331.4385964911	3.544181468713867
Q9Y3I1	PXD004452-Sample-4	prostate	883221.1333333333	3.544127233172918
Q70IA6	PXD004452-Sample-4	prostate	882591.9	3.5438177184384534
Q9H7Z3	PXD004452-Sample-4	prostate	880555.0892857143	3.54281431253666
Q9BTK6	PXD004452-Sample-4	prostate	880366.5925925926	3.542721335006954
Q8NA72	PXD004452-Sample-4	prostate	879959.8076923077	3.542520617184815
Q8N4S9	PXD004452-Sample-4	prostate	879252.9807692308	3.5421716303528807
Q2T9J0	PXD004452-Sample-4	prostate	879065.8	3.542079165236326
Q9NZI6	PXD004452-Sample-4	prostate	877713.5125	3.5414105654742363
