#project_accession: PXD005736
#project_title: Proteomic Analysis of Human Cardiac Organoids
#project_description: The mammalian heart undergoes major transitions during postnatal life to acquire the physiological properties of an adult organ. Postnatal life imposes numerous adaptations including electrophysiological, structural and metabolic maturation of cardiomyocytes1, which occur coincident with loss of proliferative capacity and regenerative potential2,3. The discovery of key upstream drivers of cardiomyocyte maturation and cell cycle arrest remains one of the most important unanswered questions in cardiac biology. Discovery of these drivers would facilitate current attempts to promote cardiomyocyte maturation in vitro for drug discovery and to de-differentiate adult cardiomyocytes in vivo for regenerative medicine.   A recent study has suggested that the shift from a low oxygen environment in utero towards a high oxygen environment after birth acts as a key trigger for cardiomyocyte cell cycle exit4. Moreover, it was recently demonstrated that proliferative adult cardiomyocytes reside in a hypoxic niche5 and that exposure of adult mice to gradual hypoxemia is sufficient to drive cell cycle re-entry and regeneration following infarction6. However, it is currently unclear whether postnatal changes in oxygen tension or the associated shifts in cardiomyocyte metabolism are sufficient to promote maturation and cell cycle arrest as human pluripotent stem cell (hPSC)-derived cardiomyocytes fail to mature when cultured at 21% oxygen7,8.   There are considerable changes in metabolic substrate provision during early postnatal life. The mammalian heart relies on high concentrations of carbohydrates and the presence of insulin in utero but later switches to fatty acid dominated substrates present in milk and low insulin levels post-birth9. In order to adapt to these changes in substrates, cardiomyocytes upregulate the genes required for fatty acid oxidation after birth10. The importance of these metabolic adaptations for cardiomyocyte maturation has been difficult to study because genetic disruption of fatty acid oxidation components in vivo can have a broad range of negative health impacts11. Therefore, there is a need to develop alternative approaches for studying the impact of cardiomyocyte metabolism on the maturation process.   hPSCs are now widely used for the generation of defined human somatic cell types, including cardiomyocytes. These cardiomyocytes have now been used extensively for developmental studies, drug screening, disease modeling, and heart repair. However, lack of maturity and inappropriate responses to pharmacological agents have been identified as limitations in 2D or embryoid body based differentiation strategies12. To improve maturity of hPSC-derived cardiomyocytes, long-term culture can be used13, although long-term cultures may not be amenable to high-throughput screening applications and adult-like maturity is still not achieved14. In an effort to better simulate heart muscle structure and function, cardiac tissue engineering to form 3D engineered heart tissue has been used15-19. However, despite these recent advances in human cardiac tissue engineering, cardiac tissues derived from hPSC still lack many features of fully mature adult heart tissue20. Moreover, engineered heart tissue fabrication, culture, mechanical loading and pacing protocols, and analysis methods using organ baths are costly, labor intensive, and the multiple handling steps induce variability.  In order to facilitate higher-throughput experiments, platforms for engineered heart tissue production have been miniaturized, however, screening experiments using semi-automated force of contraction analyses have only been published in 24-well plate formats21. Therefore, we developed a novel 96-well device, the heart dynamometer (Heart-Dyno), for high-throughput functional screening of human cardiac organoids (hCOs) to facilitate screening on a larger scale. The Heart-Dyno is designed to facilitate automated formation of dense muscle bundles from minimal cells and reagents while also facilitating culture and automated force of contraction analysis without any tissue handling.    Using the Heart-Dyno, we define serum-free 3D culture conditions that promote structural, electrophysiological, metabolic and proliferative maturation of hPSC-derived cardiac organoids. Furthermore, we uncover a metabolic mechanism governing cardiomyocyte cell cycle arrest through repression of a β-catenin and YAP1 dependent signalling.
#quantms_version: 1.1
#factor_value: organism part
#INFO=<ID=protein, Number=inf, Type=String, Description="Protein Accession">
#INFO=<ID=sample_accession, Number=1, Type=String, Description="Sample Accession in the SDRF">
#INFO=<ID=condition, Number=1, Type=String, Description="Value of the factor value">
#INFO=<ID=ibaq, Number=1, Type=Float, Description="Intensity based absolute quantification">
#INFO=<ID=ribaq, Number=1, Type=Float, Description="relative iBAQ">
protein	sample_accession	condition	ibaq	ribaq
O96014	PXD005736-Sample-2	heart	1127279.25	3.4355733710481573
Q15058	PXD005736-Sample-2	heart	1124350.824742268	3.4344437008936746
Q9H469	PXD005736-Sample-2	heart	1122557.0	3.433750260473909
Q13075	PXD005736-Sample-2	heart	1117984.4444444445	3.4319776189475606
O15078	PXD005736-Sample-2	heart	1116456.5972222222	3.4313837024298817
Q86V97	PXD005736-Sample-2	heart	1116016.6176470588	3.431212519454117
Q15032	PXD005736-Sample-2	heart	1114808.6206896552	3.4307421765020845
Q92954	PXD005736-Sample-2	heart	1109134.9134615385	3.4285262343712413
P51690	PXD005736-Sample-2	heart	1105052.9166666667	3.4269249332824625
Q9Y4R8	PXD005736-Sample-2	heart	1101532.6195652173	3.425539220489755
Q96MG7	PXD005736-Sample-2	heart	1099031.5714285714	3.4245520264993603
Q86X95	PXD005736-Sample-2	heart	1096637.894736842	3.423605107114148
Q13506	PXD005736-Sample-2	heart	1095933.2	3.423325941665958
P55285	PXD005736-Sample-2	heart	1094870.34375	3.422904550490138
Q9P2M7	PXD005736-Sample-2	heart	1089229.5652173914	3.420661279083885
Q9H7P9	PXD005736-Sample-2	heart	1088245.34	3.420268674228647
Q5JU69	PXD005736-Sample-2	heart	1087832.857142857	3.4201040303007613
Q9GZP0	PXD005736-Sample-2	heart	1087676.75	3.4200417033217194
Q9H8K7	PXD005736-Sample-2	heart	1085766.4814814816	3.419278288590519
Q99504	PXD005736-Sample-2	heart	1085435.357142857	3.419145822348417
Q5T7W0	PXD005736-Sample-2	heart	1085350.86	3.419112012807332
Q14147	PXD005736-Sample-2	heart	1069450.573770492	3.412702575911262
Q9BQ75	PXD005736-Sample-2	heart	1068246.9090909092	3.412213502983179
Q9P2N4	PXD005736-Sample-2	heart	1066228.3157894737	3.411392069983485
Q9Y4B4	PXD005736-Sample-2	heart	1065603.6015625	3.411137537769103
Q0VG06	PXD005736-Sample-2	heart	1065521.09375	3.411103909809388
Q9HCH0	PXD005736-Sample-2	heart	1064218.6170212766	3.410572710129209
Q92619	PXD005736-Sample-2	heart	1061138.025	3.409313735492855
Q8NHU6	PXD005736-Sample-2	heart	1056737.2983870967	3.4075088945620395
Q96C24	PXD005736-Sample-2	heart	1054791.4864864864	3.406708473922249
Q8WVF1	PXD005736-Sample-2	heart	1054600.125	3.4066296765691115
Q13454	PXD005736-Sample-2	heart	1051028.2142857143	3.405156232683388
O43913	PXD005736-Sample-2	heart	1050912.0	3.405108209221339
Q6UWJ1	PXD005736-Sample-2	heart	1048027.44	3.403914511818233
P49642	PXD005736-Sample-2	heart	1039650.3846153846	3.4004291766661394
O14965	PXD005736-Sample-2	heart	1039552.0454545454	3.4003880953800447
Q8WTW4	PXD005736-Sample-2	heart	1039423.3695652174	3.400334335024481
Q9Y6F6	PXD005736-Sample-2	heart	1038317.1590909092	3.399871889263248
Q9Y3Q0	PXD005736-Sample-2	heart	1035966.5384615384	3.3988875860972136
Q15283	PXD005736-Sample-2	heart	1034710.2	3.3983605884079413
O76093	PXD005736-Sample-2	heart	1034623.2916666666	3.3983241092132896
Q8NCA9	PXD005736-Sample-2	heart	1033077.1875	3.397674629619956
Q8N8D1	PXD005736-Sample-2	heart	1031236.1764705882	3.3968999980575925
Q5SNV9	PXD005736-Sample-2	heart	1025371.4583333334	3.394423082591685
Q9P2L0	PXD005736-Sample-2	heart	1023564.8548387096	3.393657223616972
Q92539	PXD005736-Sample-2	heart	1021086.153846154	3.392604245200479
Q68CZ6	PXD005736-Sample-2	heart	1021004.6935483871	3.392569596636358
Q8N5U6	PXD005736-Sample-2	heart	1019914.6875	3.392105704077484
Q08629	PXD005736-Sample-2	heart	1014567.25	3.3898226973780368
O15018	PXD005736-Sample-2	heart	1012196.1911764706	3.3888065568535186
P0CG39	PXD005736-Sample-2	heart	1011659.1346153846	3.3885760653717885
Q04721	PXD005736-Sample-2	heart	1010011.2162162162	3.3878680547650166
Q12770	PXD005736-Sample-2	heart	1007173.2222222222	3.386646028736065
Q9BXI9	PXD005736-Sample-2	heart	1006485.5769230768	3.3863494138669905
Q8NFY4	PXD005736-Sample-2	heart	1003722.1764705882	3.385155377756281
Q05BQ5	PXD005736-Sample-2	heart	1002945.1923076924	3.384819058985582
Q8IX18	PXD005736-Sample-2	heart	1002733.846153846	3.3847275324083315
Q9P1Y6	PXD005736-Sample-2	heart	1002359.4416666668	3.384565343640697
Q96H22	PXD005736-Sample-2	heart	1002092.9411764706	3.3844498610340867
Q8WXD9	PXD005736-Sample-2	heart	992699.1935483871	3.380359527163812
Q96GA3	PXD005736-Sample-2	heart	992341.5789473684	3.3802030467008377
Q70CQ3	PXD005736-Sample-2	heart	991115.0	3.379665907101192
Q96S38	PXD005736-Sample-2	heart	990714.313559322	3.379490295698796
Q9H160	PXD005736-Sample-2	heart	987517.25	3.378086548739634
Q2LD37	PXD005736-Sample-2	heart	981065.144977169	3.375239704585214
Q9NQC8	PXD005736-Sample-2	heart	980266.3846153846	3.3748859681246204
Q9UHQ1	PXD005736-Sample-2	heart	974955.25	3.372526540335402
Q6NS38	PXD005736-Sample-2	heart	974291.9545454546	3.372230974368984
O14867	PXD005736-Sample-2	heart	971534.5	3.37100008546619
P32019	PXD005736-Sample-2	heart	970551.9607843136	3.370560649421864
Q969R5	PXD005736-Sample-2	heart	967559.0370370372	3.369219331713145
Q8TCG1	PXD005736-Sample-2	heart	960248.75	3.365925608593922
Q7Z736	PXD005736-Sample-2	heart	960164.7297297296	3.3658876068404933
Q9BWN1	PXD005736-Sample-2	heart	957775.4347826086	3.364805552074488
Q86YL5	PXD005736-Sample-2	heart	956038.55	3.3640172626274625
P41970	PXD005736-Sample-2	heart	950892.5	3.361673280086705
Q68CQ7	PXD005736-Sample-2	heart	945214.25	3.3590721185077665
Q7Z5J4	PXD005736-Sample-2	heart	944319.1875	3.3586606722469394
Q9NP64	PXD005736-Sample-2	heart	943088.95	3.358094514432177
Q9BQD7	PXD005736-Sample-2	heart	942694.846153846	3.3579129908359704
Q9NQV5	PXD005736-Sample-2	heart	938281.4814814816	3.3558750029964037
O95398	PXD005736-Sample-2	heart	937370.7777777778	3.3554532685066585
O95258	PXD005736-Sample-2	heart	934573.6333333332	3.354155382421784
Q9C0E4	PXD005736-Sample-2	heart	934489.649122807	3.354116353374917
Q8TDJ6	PXD005736-Sample-2	heart	933059.6428571428	3.353451263618724
Q9Y2I7	PXD005736-Sample-2	heart	933048.5294117648	3.35344609081248
Q96JQ0	PXD005736-Sample-2	heart	927515.5877192982	3.3508630751485238
O75095	PXD005736-Sample-2	heart	919838.9215686276	3.347253640227037
Q96K49	PXD005736-Sample-2	heart	917156.0416666666	3.3459850893722214
Q8NI08	PXD005736-Sample-2	heart	912749.2	3.343893319072018
Q04656	PXD005736-Sample-2	heart	911551.1018518518	3.3433228784611178
Q9NY97	PXD005736-Sample-2	heart	911045.8695652174	3.343082101588089
O00512	PXD005736-Sample-2	heart	904796.574074074	3.34009280560334
Q75V66	PXD005736-Sample-2	heart	904562.4324324324	3.339980405108854
Q9BZZ2	PXD005736-Sample-2	heart	903947.3387096776	3.3396849886016198
Q14CZ7	PXD005736-Sample-2	heart	903042.0	3.3392498076845625
Q9Y2J4	PXD005736-Sample-2	heart	900365.7571428572	3.3379608275815444
Q7Z3B3	PXD005736-Sample-2	heart	900353.679245283	3.33795500172754
Q8N137	PXD005736-Sample-2	heart	899898.1111111111	3.337735198328832
P21817	PXD005736-Sample-2	heart	898152.0041322313	3.336891701412153
Q52LW3	PXD005736-Sample-2	heart	897618.3405797102	3.336633575818801
CONTAMINANT_Q28085	PXD005736-Sample-2	heart	896735.737704918	3.33620633618557
Q9BTX7	PXD005736-Sample-2	heart	895210.2941176471	3.335466925644547
O96006	PXD005736-Sample-2	heart	893233.3	3.3345067634246144
Q9GZN1	PXD005736-Sample-2	heart	890948.6111111111	3.33339451325162
Q99547	PXD005736-Sample-2	heart	890196.3	3.3330276429519365
Q6ZNE5	PXD005736-Sample-2	heart	886952.9411764706	3.3314424362949757
Q96BN2	PXD005736-Sample-2	heart	886892.75	3.3314129628228013
Q8NG27	PXD005736-Sample-2	heart	885669.1730769231	3.330813386826769
Q02446	PXD005736-Sample-2	heart	880505.1818181818	3.328273774253589
Q9UN71	PXD005736-Sample-2	heart	880067.4	3.3280577919830536
P57081	PXD005736-Sample-2	heart	869839.1666666666	3.322980817053641
P23467	PXD005736-Sample-2	heart	863288.962264151	3.31969804629413
Q96PY5	PXD005736-Sample-2	heart	863033.2407407408	3.3195693814977902
Q8N960	PXD005736-Sample-2	heart	857353.2291666666	3.316701646032436
O00255	PXD005736-Sample-2	heart	851761.6785714285	3.313859955024028
Q96PV6	PXD005736-Sample-2	heart	851658.0	3.313807088391001
O43303	PXD005736-Sample-2	heart	850621.4705882353	3.3132781986672253
Q9H9Y2	PXD005736-Sample-2	heart	847307.5	3.3115829087085187
Q9H5Z1	PXD005736-Sample-2	heart	843992.5	3.3098804454540547
Q99759	PXD005736-Sample-2	heart	843421.5555555555	3.30958655430109
Q8WY91	PXD005736-Sample-2	heart	839525.0	3.30757549150826
Q6P2M8	PXD005736-Sample-2	heart	833872.8	3.3046416659639206
P36508	PXD005736-Sample-2	heart	833439.0714285715	3.3044157143196102
O14559	PXD005736-Sample-2	heart	833306.6037735849	3.3043466816260585
Q16877	PXD005736-Sample-2	heart	831488.0645161291	3.303397877675864
O15439	PXD005736-Sample-2	heart	829847.4782608695	3.3025401366945824
Q9Y2Y9	PXD005736-Sample-2	heart	825992.0	3.3005176991555167
Q96NW4	PXD005736-Sample-2	heart	823674.8727272727	3.299297675565493
O14523	PXD005736-Sample-2	heart	821621.9230769231	3.2982138769830653
Q99661	PXD005736-Sample-2	heart	821566.0810810811	3.2981843589113646
Q14332	PXD005736-Sample-2	heart	820720.5	3.297737139486696
P36268	PXD005736-Sample-2	heart	811674.4444444445	3.2929237305257235
P42702	PXD005736-Sample-2	heart	811035.75	3.2925818561872022
Q8WXW3	PXD005736-Sample-2	heart	805568.5714285715	3.289644372344364
Q16670	PXD005736-Sample-2	heart	799694.4444444445	3.2864659370389413
Q9BYW2	PXD005736-Sample-2	heart	799416.8695652174	3.28631516674732
Q68DK2	PXD005736-Sample-2	heart	798149.21484375	3.285625948853413
Q9Y6R9	PXD005736-Sample-2	heart	797344.3888888889	3.285187800433492
P48029	PXD005736-Sample-2	heart	794464.2105263158	3.2836161957377428
Q9BXM9	PXD005736-Sample-2	heart	790368.5	3.281371481290406
Q96RR4	PXD005736-Sample-2	heart	788167.03125	3.280160122621388
Q14687	PXD005736-Sample-2	heart	781055.3235294118	3.276223654910222
Q6ZUX3	PXD005736-Sample-2	heart	780697.2410714285	3.2760245026990225
Q5BKX5	PXD005736-Sample-2	heart	779300.2272727273	3.2752466609929707
Q8N2W9	PXD005736-Sample-2	heart	777053.695652174	3.273992888378049
Q7Z6M1	PXD005736-Sample-2	heart	775325.125	3.2730257159377985
Q5SRI9	PXD005736-Sample-2	heart	766919.125	3.2682914261949074
Q9UM82	PXD005736-Sample-2	heart	762130.0909090909	3.2655709671559308
Q9H8V3	PXD005736-Sample-2	heart	754601.1702127659	3.2612593324537604
CONTAMINANT_Q95M17	PXD005736-Sample-2	heart	752275.0	3.2599184874529303
Q5JR12	PXD005736-Sample-2	heart	750858.8	3.259100133122452
Q5K651	PXD005736-Sample-2	heart	743721.6216216217	3.254952265663285
Q8IUX4	PXD005736-Sample-2	heart	739389.1111111111	3.2524149085823435
Q15054	PXD005736-Sample-2	heart	738890.4	3.2521218821415268
O75164	PXD005736-Sample-2	heart	738180.7325581395	3.251704563475001
P53355	PXD005736-Sample-2	heart	735981.2857142857	3.2504086294806798
Q9H7Z3	PXD005736-Sample-2	heart	734853.9285714285	3.249742878378992
P54198	PXD005736-Sample-2	heart	734216.1	3.2493657616439293
Q13772	PXD005736-Sample-2	heart	733571.0714285715	3.2489840545780444
Q9Y561	PXD005736-Sample-2	heart	731976.7073170731	3.2480391194227725
Q5TGY1	PXD005736-Sample-2	heart	729700.0	3.2466862043501274
Q9ULV0	PXD005736-Sample-2	heart	728067.5510204082	3.245713533666547
Q7Z4H7	PXD005736-Sample-2	heart	727976.3461538461	3.245659126281716
Q92608	PXD005736-Sample-2	heart	726320.1136363636	3.2446699291352585
O14628	PXD005736-Sample-2	heart	723703.1578947369	3.243102325781225
Q8IWI9	PXD005736-Sample-2	heart	721123.7482758621	3.241551656217436
O94953	PXD005736-Sample-2	heart	713368.0795454546	3.236855530541036
CONTAMINANT_P05784	PXD005736-Sample-2	heart	712766.5384615385	3.2364891612157587
Q9H4L7	PXD005736-Sample-2	heart	708136.25	3.233658684897676
O60513	PXD005736-Sample-2	heart	706316.075	3.23254094853998
Q13472	PXD005736-Sample-2	heart	704239.6875	3.231262354231471
Q2TB90	PXD005736-Sample-2	heart	701714.29	3.229702178868764
O75078	PXD005736-Sample-2	heart	700589.0	3.229005172242701
Q8IWT3	PXD005736-Sample-2	heart	698519.8760330578	3.227720626355345
Q96G01	PXD005736-Sample-2	heart	698103.1132075472	3.2274614328548106
Q16352	PXD005736-Sample-2	heart	692771.1875	3.2241316750831244
Q9P1U1	PXD005736-Sample-2	heart	691280.475	3.2231961486418204
Q96S94	PXD005736-Sample-2	heart	691026.6666666666	3.2230366651861626
P50443	PXD005736-Sample-2	heart	688733.3333333334	3.221592960586785
Q86U06	PXD005736-Sample-2	heart	685894.1666666666	3.2197989674215384
O60381	PXD005736-Sample-2	heart	685175.0	3.2193433665647184
A8MVW0	PXD005736-Sample-2	heart	677302.5	3.214324536736747
P14616	PXD005736-Sample-2	heart	661217.1333333333	3.203885956499166
Q8WY21	PXD005736-Sample-2	heart	660160.2127659575	3.2031912043612305
O75864	PXD005736-Sample-2	heart	657996.0714285715	3.201765158760068
Q14849	PXD005736-Sample-2	heart	656374.9761904762	3.200693873638857
O75385	PXD005736-Sample-2	heart	655167.1590909091	3.199893977950162
Q8IY18	PXD005736-Sample-2	heart	649596.7272727273	3.196185686321072
Q9BRB3	PXD005736-Sample-2	heart	648527.3035714285	3.19547012308316
Q9ULE4	PXD005736-Sample-2	heart	648435.6397058824	3.1954087348819487
O00458	PXD005736-Sample-2	heart	648068.3	3.1951626367304016
Q92835	PXD005736-Sample-2	heart	644758.7835820896	3.192939125363812
Q5T200	PXD005736-Sample-2	heart	639430.6417910447	3.189335302109934
Q96MD2	PXD005736-Sample-2	heart	636716.8	3.187488167127375
P46013	PXD005736-Sample-2	heart	634498.8055555555	3.1859726669692874
Q12772	PXD005736-Sample-2	heart	633140.0434782609	3.18504163980988
Q9NUA8	PXD005736-Sample-2	heart	630342.4626865672	3.1831184222265723
B2RTY4	PXD005736-Sample-2	heart	629544.875	3.182568550873757
Q9UHW9	PXD005736-Sample-2	heart	628799.2083333334	3.182053844346557
Q93074	PXD005736-Sample-2	heart	628489.1176470588	3.1818396203314503
O77932	PXD005736-Sample-2	heart	622497.5882352941	3.177679531265824
Q9UF56	PXD005736-Sample-2	heart	620445.3658536585	3.176245403234515
O43861	PXD005736-Sample-2	heart	619467.5471698113	3.1755604174709644
Q9P2E7	PXD005736-Sample-2	heart	618078.6842105263	3.174585624356534
Q96JN8	PXD005736-Sample-2	heart	615254.5535714285	3.172596694748816
Q8NFZ0	PXD005736-Sample-2	heart	613878.1018518518	3.1716239996801896
Q8NE00	PXD005736-Sample-2	heart	605434.875	3.1656092922003696
Q86XK2	PXD005736-Sample-2	heart	603149.7435897436	3.1639670056293703
Q14667	PXD005736-Sample-2	heart	600796.4223300971	3.162269195930251
P41212	PXD005736-Sample-2	heart	596769.25	3.159348295049713
Q06455	PXD005736-Sample-2	heart	594954.6666666666	3.1580257334620248
Q13322	PXD005736-Sample-2	heart	592131.3461538461	3.1559599103993623
O14757	PXD005736-Sample-2	heart	591316.8913043478	3.1553621431434005
Q86UP3	PXD005736-Sample-2	heart	590819.0604026846	3.154996355729555
Q8N4C6	PXD005736-Sample-2	heart	589568.0654205608	3.1540758095643966
Q9C0B9	PXD005736-Sample-2	heart	587853.0681818182	3.1528106473505693
O60583	PXD005736-Sample-2	heart	585385.3571428572	3.1509837128682907
Q13111	PXD005736-Sample-2	heart	584261.875	3.1501494061956343
Q86WN1	PXD005736-Sample-2	heart	580034.3548387097	3.146995575238014
Q9BV23	PXD005736-Sample-2	heart	577931.2222222222	3.145418015572224
O14646	PXD005736-Sample-2	heart	574945.9186046511	3.1431688534719857
Q92508	PXD005736-Sample-2	heart	572689.6288659794	3.1414611764175997
Q9Y2K6	PXD005736-Sample-2	heart	572379.6341463415	3.141226030817598
P51957	PXD005736-Sample-2	heart	572321.3953488372	3.1411818397358067
Q96B18	PXD005736-Sample-2	heart	567481.1428571428	3.137493292792305
Q9BVC3	PXD005736-Sample-2	heart	566798.6578947369	3.136970671321436
Q9UKI8	PXD005736-Sample-2	heart	564038.8333333334	3.1348508637151937
Q96IZ5	PXD005736-Sample-2	heart	563889.42	3.134735804292971
Q8TAG9	PXD005736-Sample-2	heart	563802.7272727273	3.1346690304429607
Q2TAZ0	PXD005736-Sample-2	heart	562676.2662337662	3.133800455033766
P21860	PXD005736-Sample-2	heart	562438.1296296297	3.1336166134350094
P54760	PXD005736-Sample-2	heart	560440.1	3.1320710599889843
Q8NBI6	PXD005736-Sample-2	heart	552657.06	3.125997580451068
Q6ZUS6	PXD005736-Sample-2	heart	550581.96	3.124363835585565
Q9HAR2	PXD005736-Sample-2	heart	548712.2835820896	3.122886540604833
Q9UGI6	PXD005736-Sample-2	heart	543511.6666666666	3.118750728901696
Q9C0D7	PXD005736-Sample-2	heart	540987.8452380953	3.116729365708051
Q9HCN3	PXD005736-Sample-2	heart	537187.4074074074	3.1136676816072137
Q17R89	PXD005736-Sample-2	heart	534758.2258064516	3.11169933183635
Q4LDE5	PXD005736-Sample-2	heart	534703.9895833334	3.111655282608428
O60336	PXD005736-Sample-2	heart	533132.4615384615	3.110376984887705
Q9BXC9	PXD005736-Sample-2	heart	529345.7575757576	3.107281294888152
Q6Q0C0	PXD005736-Sample-2	heart	529115.7894736842	3.107092579710743
Q9C073	PXD005736-Sample-2	heart	523738.8846153846	3.1026566770762445
Q96EA4	PXD005736-Sample-2	heart	523438.59375	3.102407598630476
Q02410	PXD005736-Sample-2	heart	523301.6129032258	3.102293931407526
Q13029	PXD005736-Sample-2	heart	519268.3108108108	3.098933677977457
Q9Y250	PXD005736-Sample-2	heart	518381.6666666667	3.0981914917657543
Q8NCE0	PXD005736-Sample-2	heart	516813.275862069	3.096875519353034
Q9Y4C1	PXD005736-Sample-2	heart	515025.7911392405	3.0953708360104804
Q9UPZ6	PXD005736-Sample-2	heart	512179.8581081081	3.092964353579923
O95427	PXD005736-Sample-2	heart	511277.9310344828	3.092198905201476
Q92562	PXD005736-Sample-2	heart	511124.7888888889	3.092068802282186
Q6YHU6	PXD005736-Sample-2	heart	508923.645631068	3.0901944876473646
Q9H254	PXD005736-Sample-2	heart	507177.55821917806	3.088701886572867
P78352	PXD005736-Sample-2	heart	505062.1212121212	3.0868866564941437
Q7Z5N4	PXD005736-Sample-2	heart	501803.0120481928	3.0840751219153963
P29084	PXD005736-Sample-2	heart	498969.9444444445	3.0816162446927047
Q8N371	PXD005736-Sample-2	heart	498278.4782608696	3.081013987543459
Q6QHF9	PXD005736-Sample-2	heart	496311.5	3.0792961964192624
O14924	PXD005736-Sample-2	heart	495871.1803278689	3.0789107262428006
Q9BWE0	PXD005736-Sample-2	heart	493766.1666666667	3.077063186436649
Q9UKP4	PXD005736-Sample-2	heart	489249.5283018868	3.0730722737131675
Q9H582	PXD005736-Sample-2	heart	489065.6716417911	3.0729090381140773
Q8WV24	PXD005736-Sample-2	heart	488627.4411764706	3.0725197112728813
O15516	PXD005736-Sample-2	heart	483438.8653846154	3.06788342006395
Q8ND30	PXD005736-Sample-2	heart	483045.7391304348	3.0675301137174227
Q8NCN2	PXD005736-Sample-2	heart	481986.86	3.0665770566946517
Q92794	PXD005736-Sample-2	heart	481858.4722222223	3.066461357418225
O75362	PXD005736-Sample-2	heart	474172.5438596491	3.0594782613974463
Q8NEZ4	PXD005736-Sample-2	heart	470349.1216931217	3.055962195478957
P19793	PXD005736-Sample-2	heart	468267.0652173913	3.0540354715760154
P54259	PXD005736-Sample-2	heart	467925.01851851854	3.053718124307085
P51956	PXD005736-Sample-2	heart	467735.2708333333	3.053541978381695
Q8N556	PXD005736-Sample-2	heart	457087.5517241379	3.043541252016124
Q9P2D3	PXD005736-Sample-2	heart	456199.1414141414	3.042696321678485
Q06278	PXD005736-Sample-2	heart	455049.7611940298	3.041600748887141
O43298	PXD005736-Sample-2	heart	451994.825	3.038675320592892
Q8WUT4	PXD005736-Sample-2	heart	447140.3888888889	3.033985758292827
Q9UIM3	PXD005736-Sample-2	heart	446469.44736842107	3.0333336028599955
Q9HBG6	PXD005736-Sample-2	heart	445292.3362068966	3.032187078780677
Q8TF01	PXD005736-Sample-2	heart	442570.652173913	3.02952446962835
O60507	PXD005736-Sample-2	heart	437329.5833333333	3.0243507144586976
O60447	PXD005736-Sample-2	heart	436582.0512820513	3.0236077351659665
Q9ULM3	PXD005736-Sample-2	heart	434540.8219178082	3.0215724395746117
P27216	PXD005736-Sample-2	heart	433541.5454545455	3.020572579510885
Q8WXA3	PXD005736-Sample-2	heart	432205.1470588236	3.019231792615841
Q9HCS5	PXD005736-Sample-2	heart	428194.4736842105	3.015182916049013
Q6WRI0	PXD005736-Sample-2	heart	428175.5454545455	3.0151637177456783
Q6ULP2	PXD005736-Sample-2	heart	424495.7692307693	3.0114152242701584
Q8WTV0	PXD005736-Sample-2	heart	421609.0	3.008451731195257
Q9BZF2	PXD005736-Sample-2	heart	421495.4545454545	3.0083347536027736
Q8TD26	PXD005736-Sample-2	heart	420605.671875	3.007416982956097
Q8NF50	PXD005736-Sample-2	heart	420343.3663366337	3.007146056071344
Q9ULV3	PXD005736-Sample-2	heart	419207.48484848486	3.005970886365533
Q9UPS8	PXD005736-Sample-2	heart	417774.6153846154	3.00448390615604
Q8IV32	PXD005736-Sample-2	heart	417511.1875	3.0042099752929365
Q9NZN1	PXD005736-Sample-2	heart	415556.35135135136	3.00217178253897
Q92802	PXD005736-Sample-2	heart	415032.2678571429	3.001623721574652
P46531	PXD005736-Sample-2	heart	413985.74324324325	3.000527243330916
Q6NTE8	PXD005736-Sample-2	heart	410459.7	2.996812381485217
Q9H0X9	PXD005736-Sample-2	heart	408562.0	2.994799828916252
Q8IUF8	PXD005736-Sample-2	heart	407477.65	2.9936456509332974
Q96RT8	PXD005736-Sample-2	heart	407460.6818181818	2.9936275656685725
Q9H2S9	PXD005736-Sample-2	heart	404632.4827586207	2.990602601872266
Q7Z333	PXD005736-Sample-2	heart	402899.0	2.988738047563224
Q7Z401	PXD005736-Sample-2	heart	401222.5882352941	2.986927233267865
Q15051	PXD005736-Sample-2	heart	393087.8666666666	2.978031496878022
Q01201	PXD005736-Sample-2	heart	392181.4482758621	2.9770289040789404
O75925	PXD005736-Sample-2	heart	391552.4821428572	2.976331839504068
P52732	PXD005736-Sample-2	heart	388555.9328358209	2.972995402659093
P10071	PXD005736-Sample-2	heart	387430.8928571429	2.971736105514286
Q6ZS30	PXD005736-Sample-2	heart	386835.5120967742	2.971068194241965
Q92993	PXD005736-Sample-2	heart	381075.28571428574	2.964552642015387
Q8TCU4	PXD005736-Sample-2	heart	376590.6220095694	2.959411358960776
Q9H992	PXD005736-Sample-2	heart	375189.7166666667	2.9577927846698264
O60296	PXD005736-Sample-2	heart	367595.6351351352	2.9489122039889555
O15063	PXD005736-Sample-2	heart	364025.1666666667	2.944673267479048
Q70Z35	PXD005736-Sample-2	heart	363810.3486842105	2.9444169066251584
Q12756	PXD005736-Sample-2	heart	354594.786516854	2.9332742041294013
Q9BYV9	PXD005736-Sample-2	heart	349561.8875	2.927065933802565
Q9Y2X9	PXD005736-Sample-2	heart	343915.9285714286	2.9199941488670627
O95239	PXD005736-Sample-2	heart	342295.08196721313	2.9179425174169173
Q8TEU7	PXD005736-Sample-2	heart	341732.1794871795	2.9172277345131103
Q9NZM4	PXD005736-Sample-2	heart	340422.7972972973	2.9155604941424915
P42684	PXD005736-Sample-2	heart	340128.8	2.9151852649538146
